inicial_x,inicial_y,passos
145,2,1
104,2,1
185,16,1
15,67,1
16,65,1
52,226,1
168,242,1
174,239,1
200,26,1
20,192,1
154,246,1
181,236,1
158,5,1
54,227,1
146,2,1
3,100,3
226,52,1
243,87,1
2,143,1
28,48,1
231,59,1
58,229,1
148,3,1
106,2,1
231,189,1
246,94,1
113,1,1
4,156,1
71,13,1
40,215,1
227,54,1
115,1,1
234,185,1
13,72,1
241,171,1
241,81,1
240,173,1
17,64,1
173,240,1
224,201,1
245,157,222
241,81,1
130,1,1
15,182,1
224,200,1
8,83,1
34,40,1
26,200,1
47,28,1
169,241,1
148,247,1
154,246,1
115,1,1
223,48,1
88,6,1
209,217,1
27,48,1
211,35,1
231,60,1
223,49,1
43,32,1
2,106,421
7,84,1
171,9,1
245,94,1
164,7,1
29,46,1
145,248,1
245,159,77
216,210,1
42,218,1
237,180,1
194,229,1
85,243,1060
174,11,1
240,173,1
203,28,1
14,181,1
230,191,1
51,25,1
36,39,1
81,241,1396
228,195,1
103,3,1
51,225,1
12,178,1
7,164,1
214,38,1
242,168,1
17,187,1
180,236,1
70,237,526
231,190,1
223,49,1
242,84,1
54,227,1
8,166,1
244,90,1
206,219,1
242,167,1
100,3,1
18,189,1
226,53,1
58,229,1
12,72,1
140,1,1
33,42,1
15,66,1
139,1,1
233,187,1
15,183,1
19,60,1
106,2,1
139,249,1
2,103,8
198,24,1
48,222,1
2,144,1
171,9,1
41,33,1
30,44,1
228,195,1
234,66,1
232,188,1
125,1,1
151,3,1
2,142,1
17,64,1
232,189,1
4,98,1
57,229,1
177,12,1
235,66,1
194,228,1
172,240,1
245,93,1
192,20,1
244,88,1
140,1,1
243,164,1
6,162,1
178,13,1
146,2,1
103,2,1
10,79,1
241,81,1
215,211,1
24,198,1
208,32,1
124,1,1
26,49,1
107,2,1
6,90,1
188,18,1
243,86,1
67,15,1
69,236,3
66,16,1
246,152,93
233,63,1
77,10,1
115,1,1
16,184,1
39,35,1
54,227,1
199,25,1
38,214,1
247,100,1
16,66,1
188,18,1
240,77,1
241,80,1
245,94,1
194,229,1
201,224,1
14,181,1
172,240,1
78,10,1
186,17,1
186,17,1
17,64,1
164,7,1
144,248,1
231,190,1
8,167,1
128,1,1
147,247,1
172,240,1
56,228,1
232,61,1
29,204,1
233,63,1
9,80,1
85,7,1
210,216,1
6,90,1
182,14,1
241,80,1
46,221,1
167,242,1
7,85,1
243,165,1
218,43,1
241,81,1
226,197,1
246,98,1
199,225,1
62,232,1
215,211,1
32,43,1
1,140,24
112,1,1
18,61,1
123,1,1
239,76,1
179,13,1
224,201,1
31,44,1
237,70,1
232,61,1
232,188,1
56,229,1
239,75,1
16,185,1
168,8,1
13,179,1
88,6,1
101,3,1
58,20,1
221,46,1
221,46,1
211,215,1
73,12,1
19,190,1
19,191,1
184,234,1
2,142,1
13,179,1
207,219,1
23,54,1
15,183,1
56,22,1
80,9,1
125,1,1
216,41,1
214,212,1
207,219,1
184,16,1
210,215,1
15,66,1
18,61,1
123,1,1
230,58,1
5,93,1
216,210,1
182,236,1
82,8,1
59,230,1
240,77,1
236,68,1
139,249,1
229,193,1
214,38,1
56,228,1
155,4,1
157,245,1
220,45,1
116,1,1
215,39,1
173,240,1
217,208,1
228,195,1
176,12,1
4,153,1
198,226,1
155,4,1
228,56,1
155,4,1
248,109,1
59,230,1
245,159,310
30,44,1
212,36,1
4,98,1
18,188,1
8,82,1
194,22,1
2,141,1
103,3,1
238,177,1
67,15,1
39,35,1
90,6,1
173,10,1
28,203,1
198,225,1
11,175,1
107,2,1
21,194,1
28,202,1
231,190,1
230,58,1
41,33,1
165,7,1
238,176,1
46,221,1
14,182,1
6,163,1
209,217,1
78,10,1
39,35,1
158,5,1
244,90,1
103,3,1
184,16,1
10,78,1
166,242,1
108,2,1
217,41,1
8,83,1
98,3,1
122,1,1
25,52,1
39,35,1
244,90,1
114,1,1
66,234,1
65,16,1
4,95,1
183,15,1
61,19,1
5,94,1
80,9,1
174,11,1
212,37,1
187,233,1
197,24,1
207,219,1
91,5,1
9,170,1
16,185,1
53,24,1
78,240,902
224,50,1
2,142,1
34,210,1
68,14,1
15,67,1
236,182,1
172,10,1
47,221,1
19,190,1
230,59,1
181,14,1
202,28,1
8,168,1
12,73,1
188,232,1
148,3,1
68,235,4
234,185,1
45,30,1
152,4,1
180,236,1
202,27,1
78,240,248
21,193,1
34,41,1
197,24,1
75,239,31
120,1,1
160,6,1
152,3,1
14,181,1
203,28,1
208,33,1
247,99,1
83,8,1
22,195,1
138,249,1
65,16,1
119,1,1
174,239,1
53,24,1
241,169,1
99,3,1
229,193,1
164,7,1
147,247,1
139,249,1
241,81,1
221,203,1
204,29,1
4,97,1
26,50,1
140,248,1
19,190,1
57,21,1
154,4,1
243,166,1
218,42,1
21,192,1
117,1,1
104,2,1
135,1,1
214,212,1
3,151,1
198,225,1
15,67,1
188,18,1
27,49,1
164,7,1
73,238,2687
205,30,1
246,95,1
192,20,1
195,227,1
201,224,1
246,94,1
2,141,1
245,94,1
235,66,1
69,236,2
93,5,1
109,248,560
154,4,1
2,105,370
20,191,1
25,198,1
57,21,1
97,4,1
223,201,1
224,201,1
11,76,1
193,21,1
35,39,1
149,3,1
159,245,1
248,105,1
32,207,1
223,202,1
84,7,1
233,63,1
173,240,1
173,240,1
201,26,1
32,207,1
216,209,1
19,61,1
199,225,1
45,220,1
8,83,1
21,192,1
61,231,1
67,235,1
162,244,1
206,219,1
175,11,1
5,159,1
248,104,1
218,42,1
14,182,1
151,247,1
233,186,1
176,12,1
211,35,1
193,21,1
224,200,1
8,167,1
4,154,1
178,237,1
8,168,1
216,41,1
242,82,1
26,49,1
165,243,1
150,3,1
241,169,1
53,227,1
17,186,1
106,2,1
202,223,1
228,55,1
169,9,1
23,54,1
77,10,1
67,15,1
11,75,1
207,218,1
15,67,1
195,228,1
31,44,1
32,42,1
7,85,1
87,7,1
143,2,1
218,207,1
3,101,1
110,1,1
23,196,1
186,233,1
9,79,1
110,1,1
50,224,1
93,245,424
235,183,1
13,180,1
47,28,1
15,67,1
222,203,1
52,225,1
213,37,1
82,242,234
1,133,151
206,219,1
247,100,1
92,5,1
210,216,1
134,249,16
38,214,1
74,239,95
138,1,1
7,87,1
13,178,1
227,55,1
75,11,1
216,41,1
170,9,1
44,31,1
179,13,1
106,2,1
53,24,1
168,242,1
33,41,1
30,44,1
193,229,1
163,243,1
59,20,1
164,243,1
9,80,1
148,247,1
38,214,1
200,224,1
81,9,1
245,93,1
242,82,1
221,204,1
11,75,1
55,228,1
168,8,1
67,15,1
240,78,1
6,88,1
9,170,1
221,46,1
226,197,1
78,10,1
177,12,1
192,20,1
177,12,1
58,20,1
235,67,1
100,3,1
147,247,1
230,191,1
3,149,1
28,202,1
211,36,1
2,146,1
243,164,1
231,60,1
95,4,1
228,195,1
17,64,1
13,72,1
246,94,1
56,229,1
14,181,1
155,4,1
110,2,1
140,1,1
158,245,1
7,165,1
247,101,1
163,243,1
144,2,1
8,168,1
218,42,1
172,240,1
172,240,1
238,72,1
2,144,1
233,186,1
202,222,1
9,80,1
241,170,1
227,54,1
16,65,1
155,4,1
6,90,1
25,198,1
8,167,1
182,15,1
19,190,1
27,202,1
10,173,1
117,1,1
38,36,1
238,177,1
149,3,1
157,5,1
187,18,1
10,173,1
216,209,1
205,220,1
5,91,1
159,5,1
10,173,1
228,56,1
46,221,1
5,157,1
16,185,1
171,241,1
6,88,1
249,118,30
242,84,1
152,3,1
182,15,1
198,25,1
17,187,1
61,19,1
60,231,1
54,23,1
145,248,1
67,15,1
21,193,1
61,232,1
203,28,1
165,243,1
27,202,1
55,22,1
8,167,1
238,74,1
13,179,1
20,192,1
118,1,1
109,2,1
44,220,1
5,158,1
8,167,1
200,26,1
164,243,1
208,33,1
193,21,1
67,15,1
243,164,1
68,14,1
31,206,1
233,187,1
244,90,1
246,154,641
29,47,1
26,200,1
127,1,1
100,3,1
39,35,1
4,98,1
60,231,1
4,154,1
49,27,1
26,50,1
57,21,1
20,192,1
67,235,1
232,62,1
247,147,1060
82,8,1
33,208,1
216,210,1
91,5,1
149,3,1
221,205,1
54,23,1
21,194,1
236,181,1
161,244,1
195,22,1
235,66,1
193,229,1
9,169,1
12,176,1
248,109,1
101,3,1
10,78,1
211,35,1
244,161,1
81,9,1
46,221,1
224,50,1
246,94,1
141,2,1
141,2,1
6,87,1
190,231,1
228,194,1
91,5,1
237,180,1
244,161,2
187,17,1
20,191,1
203,28,1
17,186,1
187,17,1
170,241,1
235,183,1
106,2,1
129,1,1
248,109,1
138,249,1
23,196,1
247,102,1
48,222,1
46,221,1
40,34,1
26,50,1
240,173,1
6,89,1
8,83,1
73,12,1
195,22,1
70,236,9
115,1,1
22,195,1
126,1,1
248,107,1
58,20,1
69,14,1
140,1,1
125,1,1
230,59,1
217,42,1
220,205,1
237,70,1
135,1,1
44,219,1
1,128,991
66,234,1
29,46,1
15,182,1
199,225,1
170,241,1
150,247,1
244,90,1
124,1,1
3,151,1
32,208,1
224,200,1
210,35,1
84,242,2500
50,26,1
169,9,1
157,245,1
26,200,1
213,213,1
134,1,1
38,36,1
11,75,1
36,38,1
203,28,1
50,224,1
13,179,1
3,101,2
21,57,1
109,2,1
9,81,1
26,50,1
227,54,1
53,24,1
19,191,1
245,93,1
183,15,1
213,37,1
230,58,1
3,148,1
215,40,1
162,6,1
133,1,1
237,71,1
247,99,1
195,228,1
186,233,1
55,23,1
236,69,1
10,77,1
245,91,1
3,151,1
51,25,1
10,172,1
215,39,1
218,43,1
161,244,1
66,234,1
195,228,1
236,68,1
97,4,1
39,35,1
163,243,1
240,77,1
217,41,1
87,7,1
46,221,1
115,1,1
50,26,1
244,160,5
239,174,1
15,68,1
38,36,1
236,69,1
171,241,1
151,3,1
2,109,352
235,182,1
102,3,1
2,107,30
181,14,1
115,1,1
59,20,1
20,59,1
30,205,1
212,213,1
38,214,1
5,93,1
240,77,1
185,16,1
138,1,1
94,4,1
224,200,1
168,242,1
166,242,1
143,248,1
13,179,1
135,1,1
186,233,1
179,13,1
208,33,1
244,161,1
243,85,1
163,243,1
144,2,1
94,4,1
158,245,1
102,247,2192
4,98,1
247,98,1
84,8,1
92,5,1
189,232,1
92,5,1
22,56,1
10,77,1
3,148,1
6,162,1
193,229,1
45,220,1
58,230,1
200,224,1
3,150,1
142,2,1
32,207,1
4,153,1
19,60,1
23,54,1
203,28,1
234,65,1
41,33,1
201,223,1
238,73,1
155,4,1
39,215,1
11,174,1
19,190,1
234,185,1
87,7,1
161,6,1
7,164,1
242,168,1
183,235,1
168,8,1
239,174,1
177,12,1
19,190,1
3,100,1
65,234,1
50,224,1
235,184,1
190,19,1
117,1,1
25,51,1
75,239,184
57,229,1
68,236,1
98,4,1
245,159,2
217,42,1
229,57,1
153,4,1
67,15,1
178,12,1
180,13,1
153,4,1
60,231,1
74,11,1
241,80,1
203,28,1
21,193,1
154,4,1
191,230,1
56,21,1
214,38,1
147,247,1
227,53,1
4,155,1
162,6,1
174,239,1
38,213,1
142,2,1
231,190,1
3,149,1
138,1,1
213,213,1
243,163,1
15,67,1
13,179,1
190,19,1
155,4,1
150,247,1
237,72,1
150,3,1
57,229,1
9,81,1
8,84,1
167,242,1
196,227,1
237,179,1
215,39,1
182,14,1
235,183,1
226,53,1
228,55,1
27,202,1
73,238,272
226,53,1
140,1,1
106,2,1
3,101,1
28,203,1
4,155,1
228,195,1
200,26,1
222,48,1
100,3,1
29,46,1
202,27,1
208,217,1
231,191,1
74,12,1
4,97,1
5,157,1
32,207,1
14,69,1
180,236,1
232,61,1
195,22,1
243,163,1
43,218,1
232,187,1
142,2,1
198,25,1
4,152,1
113,1,1
118,1,1
22,56,1
13,71,1
233,63,1
217,209,1
123,1,1
204,29,1
49,223,1
186,234,1
14,70,1
21,56,1
23,54,1
238,176,1
236,69,1
14,70,1
120,1,1
10,77,1
82,242,146
65,16,1
190,231,1
162,244,1
1,136,216
236,181,1
57,229,1
51,225,1
9,169,1
116,1,1
47,222,1
243,87,1
230,192,1
235,183,1
203,28,1
244,88,1
150,3,1
3,151,1
71,237,31
33,41,1
225,51,1
22,56,1
159,5,1
79,9,1
75,239,20
69,236,1
4,152,1
223,48,1
234,184,1
41,217,1
100,247,787
18,188,1
9,171,1
113,1,1
234,184,1
199,25,1
236,70,1
25,51,1
218,208,1
7,85,1
20,191,1
204,29,1
94,5,1
208,32,1
1,128,379
246,98,1
170,241,1
146,2,1
2,143,1
6,162,1
244,160,1
228,195,1
207,31,1
73,12,1
165,7,1
105,2,1
248,106,1
3,103,2
22,55,1
81,9,1
26,200,1
231,61,1
211,215,1
230,191,1
169,241,1
165,7,1
16,184,1
83,8,1
12,73,1
244,88,1
27,201,1
38,213,1
57,229,1
243,165,1
45,220,1
246,96,1
115,1,1
215,211,1
193,229,1
16,65,1
221,46,1
3,100,1
132,1,1
249,130,1897
1,133,214
6,90,1
232,188,1
152,246,1
185,16,1
123,1,1
244,89,1
20,59,1
144,248,1
192,21,1
195,227,1
16,184,1
5,92,1
10,173,1
183,235,1
249,110,2
244,161,1
52,24,1
203,28,1
53,24,1
35,40,1
77,240,61
246,155,39
177,12,1
41,217,1
60,231,1
54,23,1
241,81,1
3,99,1
244,161,1
217,41,1
83,242,1588
242,166,1
182,235,1
9,169,1
67,15,1
246,94,1
138,249,1
204,29,1
201,27,1
35,211,1
49,27,1
218,207,1
143,2,1
71,237,1
208,217,1
125,249,243
18,62,1
47,222,1
226,198,1
238,177,1
239,76,1
33,41,1
92,5,1
27,201,1
235,68,1
30,205,1
246,96,1
186,234,1
18,62,1
147,3,1
89,6,1
164,7,1
6,88,1
202,223,1
62,232,1
227,196,1
16,65,1
206,31,1
241,81,1
129,1,1
222,47,1
152,4,1
42,217,1
226,52,1
155,246,1
69,14,1
4,152,1
36,38,1
202,223,1
69,14,1
65,16,1
104,248,941
50,26,1
225,52,1
53,24,1
53,23,1
213,213,1
243,164,1
175,11,1
187,233,1
230,192,1
246,96,1
238,72,1
4,96,1
6,90,1
227,53,1
18,61,1
203,28,1
25,51,1
20,191,1
167,242,1
243,163,1
229,193,1
207,31,1
19,189,1
223,202,1
37,37,1
12,177,1
162,6,1
103,3,1
243,86,1
160,244,1
194,229,1
159,245,1
155,4,1
36,212,1
244,89,1
239,176,1
161,6,1
70,237,1
34,209,1
236,182,1
14,68,1
11,176,1
188,232,1
152,246,1
237,72,1
246,153,149
160,244,1
26,200,1
202,27,1
191,230,1
102,3,1
69,236,1
181,236,1
23,55,1
34,209,1
81,241,1387
11,76,1
71,237,1
59,19,1
208,218,1
229,193,1
247,100,1
216,40,1
200,26,1
13,178,1
219,44,1
97,4,1
31,206,1
5,156,1
249,112,3
246,97,1
36,38,1
55,22,1
222,203,1
187,233,1
228,56,1
222,203,1
102,3,1
33,208,1
20,192,1
29,204,1
141,248,1
47,28,1
175,239,1
216,40,1
230,191,1
35,211,1
225,51,1
248,109,1
187,17,1
53,23,1
205,30,1
11,75,1
18,188,1
232,61,1
64,234,1
55,228,1
248,108,1
168,242,1
246,96,1
4,155,1
167,242,1
186,17,1
4,155,1
205,30,1
44,31,1
248,107,1
203,28,1
139,249,1
6,160,1
235,183,1
19,60,1
234,65,1
220,205,1
234,65,1
228,194,1
227,196,1
54,227,1
180,14,1
13,179,1
216,210,1
224,50,1
240,172,1
237,71,1
14,69,1
14,181,1
129,1,1
52,24,1
194,21,1
205,29,1
165,243,1
61,18,1
17,186,1
235,67,1
242,82,1
72,237,1
183,15,1
62,232,1
225,198,1
68,236,1
31,44,1
217,41,1
240,172,1
166,8,1
181,14,1
5,94,1
228,195,1
214,39,1
173,240,1
10,171,1
177,12,1
123,1,1
10,78,1
1,134,36
7,87,1
140,1,1
172,10,1
38,36,1
139,1,1
233,186,1
39,215,1
226,198,1
237,179,1
22,55,1
245,159,1
137,1,1
249,111,1
94,5,1
31,206,1
185,234,1
19,191,1
157,5,1
59,231,1
226,53,1
223,49,1
174,239,1
89,6,1
27,49,1
37,212,1
33,208,1
204,29,1
31,207,1
130,1,1
197,24,1
150,3,1
124,1,1
196,23,1
80,9,1
45,220,1
76,239,1877
98,4,1
186,233,1
16,186,1
204,221,1
49,223,1
216,40,1
33,42,1
24,197,1
234,65,1
35,39,1
24,52,1
171,241,1
2,145,1
29,204,1
12,72,1
18,62,1
23,53,1
247,101,1
142,2,1
192,20,1
186,233,1
153,246,1
150,3,1
17,186,1
157,5,1
34,40,1
128,1,1
21,192,1
2,105,4
137,1,1
161,244,1
248,106,1
50,224,1
10,172,1
33,41,1
223,201,1
44,31,1
247,99,1
100,3,1
233,64,1
1,139,9
207,218,1
170,9,1
185,16,1
224,50,1
66,234,1
206,219,1
150,3,1
163,6,1
234,66,1
75,11,1
16,186,1
32,42,1
18,62,1
223,202,1
92,5,1
189,19,1
199,25,1
27,48,1
144,2,1
17,186,1
203,28,1
30,205,1
38,214,1
210,34,1
239,75,1
72,12,1
176,12,1
205,30,1
98,4,1
199,225,1
239,74,1
78,240,342
173,10,1
179,237,1
196,23,1
212,36,1
122,249,364
208,217,1
31,207,1
19,60,1
3,147,1
2,146,1
236,180,1
131,1,1
15,183,1
84,8,1
181,14,1
4,153,1
165,7,1
212,37,1
242,83,1
193,229,1
96,4,1
51,25,1
22,195,1
91,5,1
41,217,1
6,88,1
237,72,1
6,162,1
54,23,1
186,17,1
8,84,1
196,23,1
55,228,1
183,235,1
16,185,1
93,5,1
55,228,1
182,235,1
14,70,1
11,174,1
173,240,1
85,7,1
3,147,1
20,192,1
101,3,1
228,55,1
6,161,1
196,23,1
18,61,1
225,198,1
189,232,1
37,37,1
74,238,134
21,192,1
43,32,1
22,55,1
29,204,1
247,147,96
83,242,418
167,8,1
75,11,1
39,36,1
243,87,1
219,206,1
231,60,1
233,64,1
6,160,1
239,175,1
246,95,1
2,145,1
46,29,1
142,248,1
237,70,1
247,100,1
70,13,1
57,229,1
245,91,1
234,66,1
137,1,1
186,16,1
34,40,1
18,61,1
187,17,1
236,180,1
130,1,1
50,224,1
11,76,1
224,200,1
249,113,68
246,95,1
2,146,1
173,240,1
246,95,1
28,47,1
116,1,1
170,241,1
238,73,1
3,151,1
136,249,1
186,17,1
228,56,1
165,243,1
33,208,1
149,3,1
213,213,1
36,38,1
240,173,1
237,71,1
48,28,1
125,1,1
243,87,1
9,170,1
237,178,1
247,102,1
120,1,1
242,82,1
238,177,1
17,64,1
227,195,1
24,198,1
41,34,1
39,215,1
157,245,1
247,100,1
39,214,1
57,21,1
23,54,1
16,65,1
5,94,1
10,78,1
219,206,1
44,31,1
248,106,1
166,242,1
248,109,1
44,31,1
213,37,1
16,185,1
231,190,1
228,195,1
4,95,1
3,151,1
72,12,1
98,4,1
139,249,1
219,44,1
237,180,1
51,225,1
169,9,1
147,247,1
235,67,1
188,232,1
145,2,1
1,112,708
10,78,1
9,171,1
239,75,1
200,26,1
99,3,1
49,223,1
196,227,1
49,27,1
239,76,1
25,199,1
3,150,1
191,19,1
40,216,1
4,152,1
249,111,1
193,21,1
241,169,1
204,29,1
230,191,1
85,7,1
1,140,1
22,194,1
182,235,1
66,235,1
55,22,1
206,219,1
100,3,1
95,4,1
54,227,1
217,41,1
206,220,1
206,219,1
2,145,1
221,45,1
5,92,1
210,35,1
241,80,1
2,141,1
211,35,1
182,15,1
231,190,1
149,247,1
6,163,1
113,1,1
17,64,1
239,75,1
5,158,1
1,111,1064
209,217,1
220,44,1
177,12,1
171,240,1
219,206,1
225,51,1
216,41,1
165,243,1
41,33,1
143,248,1
33,42,1
196,23,1
2,104,1
45,220,1
208,217,1
246,95,1
8,168,1
200,26,1
91,245,694
101,3,1
25,51,1
143,248,1
247,101,1
236,182,1
2,106,14
160,244,1
156,245,1
189,19,1
157,245,1
5,158,1
106,2,1
20,58,1
193,229,1
246,95,1
212,37,1
9,171,1
36,212,1
65,16,1
229,193,1
144,248,1
144,2,1
27,49,1
9,79,1
92,245,343
115,1,1
163,244,1
190,19,1
10,77,1
108,2,1
204,29,1
242,166,1
224,50,1
223,202,1
25,51,1
8,167,1
233,63,1
62,18,1
9,81,1
227,196,1
203,28,1
221,45,1
20,192,1
37,213,1
135,1,1
240,77,1
124,1,1
120,1,1
186,17,1
14,69,1
16,65,1
204,221,1
7,87,1
13,178,1
140,2,1
84,8,1
148,247,1
246,96,1
15,67,1
26,200,1
5,91,1
183,15,1
52,225,1
74,12,1
50,26,1
5,91,1
46,29,1
34,210,1
245,158,1
195,22,1
1,137,2
181,236,1
51,25,1
128,1,1
19,190,1
187,17,1
4,96,1
164,243,1
157,5,1
211,215,1
144,2,1
64,17,1
99,3,1
5,92,1
224,200,1
19,191,1
13,71,1
39,36,1
11,176,1
129,1,1
212,37,1
162,244,1
29,203,1
109,2,1
9,80,1
56,22,1
81,241,153
212,36,1
35,211,1
201,27,1
61,232,1
142,248,1
247,102,1
212,214,1
199,225,1
196,227,1
43,31,1
118,1,1
148,3,1
230,191,1
40,216,1
89,244,71
90,6,1
246,95,1
59,231,1
185,16,1
30,45,1
53,24,1
11,175,1
193,21,1
246,94,1
221,204,1
184,234,1
237,178,1
5,158,1
8,168,1
215,210,1
56,229,1
197,23,1
214,212,1
181,14,1
207,218,1
179,237,1
195,228,1
93,5,1
243,86,1
243,165,1
212,214,1
194,228,1
22,194,1
38,214,1
68,235,1
70,237,1
8,166,1
242,83,1
35,39,1
59,230,1
74,238,1
234,66,1
92,5,1
220,205,1
208,218,1
61,18,1
51,225,1
4,97,1
126,1,1
34,41,1
134,1,1
248,106,1
217,208,1
39,215,1
4,152,1
14,180,1
237,179,1
201,27,1
142,2,1
2,144,1
29,204,1
248,108,1
242,168,1
215,40,1
30,44,1
83,8,1
62,232,1
201,27,1
185,16,1
28,202,1
42,33,1
8,167,1
20,58,1
24,198,1
50,26,1
22,55,1
195,22,1
231,189,1
13,72,1
107,248,819
18,189,1
9,80,1
172,240,1
194,22,1
237,178,1
52,25,1
53,227,1
136,249,2
204,29,1
122,1,1
114,1,1
49,223,1
226,197,1
24,52,1
2,141,1
216,209,1
231,60,1
246,95,1
55,22,1
196,227,1
222,203,1
217,41,1
229,58,1
245,92,1
3,101,1
182,15,1
234,66,1
68,235,1
236,180,1
174,11,1
191,230,1
102,3,1
248,109,1
42,218,1
5,158,1
104,2,1
38,36,1
36,212,1
35,210,1
235,182,1
235,182,1
233,186,1
29,204,1
204,221,1
149,247,1
225,51,1
25,198,1
51,225,1
218,43,1
166,8,1
76,239,1372
5,94,1
119,1,1
3,148,1
219,44,1
167,242,1
9,170,1
160,244,1
12,176,1
204,221,1
46,29,1
229,194,1
184,15,1
212,36,1
239,76,1
57,21,1
232,62,1
234,184,1
180,236,1
156,4,1
33,42,1
121,1,1
192,20,1
57,21,1
30,205,1
239,75,1
238,72,1
3,103,1
84,8,1
133,1,1
205,221,1
137,249,1
213,213,1
131,1,1
3,147,1
19,60,1
231,189,1
75,11,1
166,8,1
181,236,1
229,56,1
200,224,1
213,37,1
47,222,1
18,189,1
193,229,1
233,187,1
238,176,1
146,248,1
58,20,1
10,78,1
230,192,1
19,190,1
29,204,1
38,214,1
192,20,1
196,23,1
29,46,1
216,210,1
154,246,1
8,82,1
110,1,1
233,186,1
215,39,1
160,244,1
6,88,1
108,2,1
213,213,1
207,218,1
13,70,1
41,217,1
202,27,1
13,71,1
148,3,1
1,136,6
197,24,1
93,5,1
13,71,1
171,9,1
63,233,1
232,62,1
2,142,1
184,15,1
164,243,1
231,190,1
28,47,1
67,235,1
126,1,1
216,209,1
248,108,1
176,11,1
155,4,1
244,161,1
33,41,1
81,241,54
244,89,1
246,95,1
17,187,1
4,153,1
11,176,1
121,1,1
200,224,1
240,173,1
105,2,1
129,1,1
96,4,1
20,58,1
124,1,1
6,162,1
243,85,1
248,106,1
6,161,1
246,95,1
125,1,1
180,236,1
104,248,1003
27,201,1
139,1,1
227,54,1
193,229,1
54,227,1
36,211,1
245,156,20
67,15,1
23,53,1
234,185,1
162,6,1
242,168,1
185,16,1
174,239,1
7,87,1
123,1,1
3,148,1
18,188,1
189,232,1
178,237,1
176,238,1
27,48,1
191,230,1
248,109,1
32,42,1
239,75,1
17,64,1
14,180,1
15,67,1
237,71,1
156,246,1
3,100,1
8,82,1
78,240,33
82,8,1
231,60,1
51,25,1
175,239,1
15,68,1
36,212,1
202,27,1
204,221,1
110,1,1
169,241,1
19,59,1
70,237,1
226,53,1
223,48,1
20,192,1
143,248,1
149,3,1
239,75,1
49,26,1
151,3,1
20,191,1
174,239,1
184,235,1
180,237,1
233,64,1
88,6,1
24,197,1
79,240,27
1,112,744
216,210,1
8,83,1
62,18,1
196,23,1
235,68,1
182,14,1
181,236,1
231,189,1
137,1,1
57,229,1
222,202,1
62,232,1
38,36,1
46,29,1
49,27,1
235,67,1
192,20,1
36,212,1
141,2,1
6,90,1
10,172,1
236,180,1
4,95,1
248,110,1
243,164,1
164,7,1
3,101,1
12,74,1
2,146,1
222,203,1
236,180,1
234,185,1
71,237,1
240,78,1
232,189,1
50,224,1
204,29,1
18,189,1
56,22,1
3,101,1
1,139,1
221,204,1
19,190,1
244,87,1
157,5,1
39,36,1
39,214,1
139,249,1
231,190,1
91,5,1
18,61,1
235,68,1
162,6,1
52,24,1
114,1,1
181,236,1
158,5,1
2,103,1
213,212,1
244,161,1
145,248,1
241,81,1
185,234,1
114,1,1
64,17,1
230,59,1
31,43,1
66,16,1
52,24,1
27,49,1
248,109,1
249,126,580
3,150,1
14,69,1
182,236,1
12,176,1
55,22,1
127,249,74
237,178,1
192,230,1
42,32,1
63,17,1
244,90,1
47,222,1
70,237,1
165,7,1
218,207,1
202,223,1
220,45,1
219,206,1
139,1,1
239,175,1
235,184,1
203,28,1
7,85,1
248,107,1
228,55,1
160,6,1
177,238,1
73,238,1
135,1,1
200,26,1
244,89,1
241,80,1
244,162,1
249,119,1276
222,48,1
230,59,1
113,249,1361
160,6,1
12,177,1
121,1,1
69,14,1
105,2,1
208,218,1
243,86,1
32,208,1
174,239,1
246,98,1
64,233,1
56,228,1
62,18,1
220,205,1
9,170,1
132,1,1
35,211,1
211,215,1
219,206,1
22,55,1
129,1,1
51,25,1
194,228,1
210,216,1
226,52,1
199,25,1
4,97,1
229,57,1
59,230,1
95,246,1603
218,208,1
1,115,332
5,157,1
25,198,1
82,8,1
18,188,1
139,1,1
219,206,1
62,232,1
162,6,1
171,241,1
11,74,1
89,6,1
6,160,1
102,3,1
89,244,1582
63,233,1
247,103,1
241,169,1
16,65,1
42,217,1
41,217,1
22,55,1
149,247,1
211,215,1
237,71,1
245,157,16
88,6,1
33,208,1
214,38,1
246,96,1
221,46,1
54,23,1
50,26,1
4,97,1
199,25,1
4,97,1
45,30,1
249,115,36
244,162,1
153,4,1
2,106,3
3,98,1
107,2,1
148,247,1
79,240,115
45,30,1
10,78,1
55,228,1
214,212,1
183,15,1
20,191,1
204,29,1
152,246,1
2,106,2
13,179,1
165,243,1
104,2,1
95,4,1
227,195,1
87,243,125
215,39,1
208,218,1
202,223,1
247,101,1
49,27,1
69,236,1
80,9,1
29,204,1
84,242,198
170,241,1
2,145,1
200,26,1
43,32,1
247,99,1
228,194,1
80,9,1
49,27,1
102,247,1917
7,84,1
99,3,1
204,29,1
185,16,1
138,249,1
135,1,1
65,16,1
57,229,1
227,54,1
18,61,1
199,225,1
233,63,1
157,5,1
9,170,1
184,16,1
4,97,1
24,198,1
202,28,1
13,70,1
5,158,1
208,217,1
86,7,1
11,174,1
168,8,1
144,2,1
159,245,1
233,63,1
8,168,1
231,60,1
202,222,1
141,248,1
87,6,1
35,39,1
247,150,45
212,36,1
47,222,1
229,193,1
83,8,1
25,51,1
247,101,1
10,172,1
187,17,1
26,49,1
24,53,1
112,1,1
